instrument_code,observed_at,price_value
USD_KRW,2018-07-10,1117.25000000
EUR_KRW,2018-07-10,1308.63000000
JPY_KRW,2018-07-10,10.04320000
XAU_USD,2018-07-10,1253.80004883
XAU_KRW,2018-07-10,1400808.10455532
USD_KRW,2018-07-11,1123.71000000
EUR_KRW,2018-07-11,1318.67000000
JPY_KRW,2018-07-11,10.10240000
XAU_USD,2018-07-11,1242.80004883
XAU_KRW,2018-07-11,1396546.84287076
USD_KRW,2018-07-12,1125.85000000
EUR_KRW,2018-07-12,1312.52000000
JPY_KRW,2018-07-12,10.00930000
XAU_USD,2018-07-12,1245.00000000
XAU_KRW,2018-07-12,1401683.25000000
USD_KRW,2018-07-13,1133.47000000
EUR_KRW,2018-07-13,1319.70000000
JPY_KRW,2018-07-13,10.07100000
XAU_USD,2018-07-13,1239.59997559
XAU_KRW,2018-07-13,1405049.38433200
USD_KRW,2018-07-16,1127.07000000
EUR_KRW,2018-07-16,1320.93000000
JPY_KRW,2018-07-16,10.03360000
XAU_USD,2018-07-16,1238.09997559
XAU_KRW,2018-07-16,1395425.33948822
USD_KRW,2018-07-17,1127.30000000
EUR_KRW,2018-07-17,1319.73000000
JPY_KRW,2018-07-17,10.01240000
XAU_USD,2018-07-17,1225.69995117
XAU_KRW,2018-07-17,1381731.55495394
USD_KRW,2018-07-18,1134.22000000
EUR_KRW,2018-07-18,1316.94000000
JPY_KRW,2018-07-18,10.05910000
XAU_USD,2018-07-18,1226.30004883
XAU_KRW,2018-07-18,1390894.04138396
USD_KRW,2018-07-19,1139.70000000
EUR_KRW,2018-07-19,1320.68000000
JPY_KRW,2018-07-19,10.08310000
XAU_USD,2018-07-19,1222.40002441
XAU_KRW,2018-07-19,1393169.30782008
USD_KRW,2018-07-20,1133.43000000
EUR_KRW,2018-07-20,1322.71000000
JPY_KRW,2018-07-20,10.10160000
XAU_USD,2018-07-20,1229.50000000
XAU_KRW,2018-07-20,1393552.18500000
USD_KRW,2018-07-23,1134.30000000
EUR_KRW,2018-07-23,1328.95000000
JPY_KRW,2018-07-23,10.20860000
XAU_USD,2018-07-23,1224.00000000
XAU_KRW,2018-07-23,1388383.20000000
USD_KRW,2018-07-24,1128.35000000
EUR_KRW,2018-07-24,1320.85000000
JPY_KRW,2018-07-24,10.15570000
XAU_USD,2018-07-24,1223.90002441
XAU_KRW,2018-07-24,1380987.59254302
USD_KRW,2018-07-25,1122.73000000
EUR_KRW,2018-07-25,1312.47000000
JPY_KRW,2018-07-25,10.11150000
XAU_USD,2018-07-25,1231.40002441
XAU_KRW,2018-07-25,1382529.74940584
USD_KRW,2018-07-26,1119.68000000
EUR_KRW,2018-07-26,1311.82000000
JPY_KRW,2018-07-26,10.09790000
XAU_USD,2018-07-26,1225.30004883
XAU_KRW,2018-07-26,1371943.95867397
USD_KRW,2018-07-27,1118.43000000
EUR_KRW,2018-07-27,1300.18000000
JPY_KRW,2018-07-27,10.05940000
XAU_USD,2018-07-27,1222.59997559
XAU_KRW,2018-07-27,1367392.49069912
USD_KRW,2018-07-30,1117.76000000
EUR_KRW,2018-07-30,1305.99000000
JPY_KRW,2018-07-30,10.06230000
XAU_USD,2018-07-30,1221.30004883
XAU_KRW,2018-07-30,1365120.34258022
USD_KRW,2018-07-31,1118.60000000
EUR_KRW,2018-07-31,1312.79000000
JPY_KRW,2018-07-31,10.03360000
XAU_USD,2018-07-31,1223.69995117
XAU_KRW,2018-07-31,1368830.76537876
USD_KRW,2018-08-01,1117.82000000
EUR_KRW,2018-08-01,1307.40000000
JPY_KRW,2018-08-01,9.99460000
XAU_USD,2018-08-01,1217.90002441
XAU_KRW,2018-08-01,1361393.00528599
USD_KRW,2018-08-02,1130.00000000
EUR_KRW,2018-08-02,1312.72000000
JPY_KRW,2018-08-02,10.14230000
XAU_USD,2018-08-02,1210.59997559
XAU_KRW,2018-08-02,1367977.97241670
USD_KRW,2018-08-03,1124.54000000
EUR_KRW,2018-08-03,1303.12000000
JPY_KRW,2018-08-03,10.07830000
XAU_USD,2018-08-03,1214.19995117
XAU_KRW,2018-08-03,1365416.41308871
USD_KRW,2018-08-06,1125.59000000
EUR_KRW,2018-08-06,1299.27000000
JPY_KRW,2018-08-06,10.09690000
XAU_USD,2018-08-06,1208.59997559
XAU_KRW,2018-08-06,1360388.04652435
USD_KRW,2018-08-07,1119.95000000
EUR_KRW,2018-08-07,1299.37000000
JPY_KRW,2018-08-07,10.08200000
XAU_USD,2018-08-07,1209.59997559
XAU_KRW,2018-08-07,1354691.49266202
USD_KRW,2018-08-08,1120.53000000
EUR_KRW,2018-08-08,1298.58000000
JPY_KRW,2018-08-08,10.08840000
XAU_USD,2018-08-08,1212.59997559
XAU_KRW,2018-08-08,1358754.65064786
USD_KRW,2018-08-09,1119.67000000
EUR_KRW,2018-08-09,1298.03000000
JPY_KRW,2018-08-09,10.07470000
XAU_USD,2018-08-09,1211.90002441
XAU_KRW,2018-08-09,1356928.10033114
USD_KRW,2018-08-10,1129.14000000
EUR_KRW,2018-08-10,1293.54000000
JPY_KRW,2018-08-10,10.17970000
XAU_USD,2018-08-10,1211.09997559
XAU_KRW,2018-08-10,1367501.42643769
USD_KRW,2018-08-13,1135.20000000
EUR_KRW,2018-08-13,1294.47000000
JPY_KRW,2018-08-13,10.26460000
XAU_USD,2018-08-13,1191.30004883
XAU_KRW,2018-08-13,1352363.81543182
USD_KRW,2018-08-14,1128.00000000
EUR_KRW,2018-08-14,1286.60000000
JPY_KRW,2018-08-14,10.17720000
XAU_USD,2018-08-14,1193.00000000
XAU_KRW,2018-08-14,1345704.00000000
USD_KRW,2018-08-15,1135.49000000
EUR_KRW,2018-08-15,1285.49000000
JPY_KRW,2018-08-15,10.22910000
XAU_USD,2018-08-15,1177.50000000
XAU_KRW,2018-08-15,1337039.47500000
USD_KRW,2018-08-16,1129.78000000
EUR_KRW,2018-08-16,1284.56000000
JPY_KRW,2018-08-16,10.19330000
XAU_USD,2018-08-16,1176.19995117
XAU_KRW,2018-08-16,1328847.18083284
USD_KRW,2018-08-17,1125.78000000
EUR_KRW,2018-08-17,1282.38000000
JPY_KRW,2018-08-17,10.19790000
XAU_USD,2018-08-17,1176.50000000
XAU_KRW,2018-08-17,1324480.17000000
USD_KRW,2018-08-20,1122.32000000
EUR_KRW,2018-08-20,1281.69000000
JPY_KRW,2018-08-20,10.15200000
XAU_USD,2018-08-20,1186.80004883
XAU_KRW,2018-08-20,1331969.43080289
USD_KRW,2018-08-21,1119.62000000
EUR_KRW,2018-08-21,1287.79000000
JPY_KRW,2018-08-21,10.13930000
XAU_USD,2018-08-21,1192.59997559
XAU_KRW,2018-08-21,1335258.78467008
USD_KRW,2018-08-22,1118.24000000
EUR_KRW,2018-08-22,1298.95000000
JPY_KRW,2018-08-22,10.14170000
XAU_USD,2018-08-22,1196.30004883
XAU_KRW,2018-08-22,1337750.56660366
USD_KRW,2018-08-23,1122.51000000
EUR_KRW,2018-08-23,1299.75000000
JPY_KRW,2018-08-23,10.12980000
XAU_USD,2018-08-23,1187.00000000
XAU_KRW,2018-08-23,1332419.37000000
USD_KRW,2018-08-24,1115.30000000
EUR_KRW,2018-08-24,1292.41000000
JPY_KRW,2018-08-24,10.02100000
XAU_USD,2018-08-24,1206.30004883
XAU_KRW,2018-08-24,1345386.44446010
USD_KRW,2018-08-27,1112.71000000
EUR_KRW,2018-08-27,1294.41000000
JPY_KRW,2018-08-27,10.02180000
XAU_USD,2018-08-27,1209.00000000
XAU_KRW,2018-08-27,1345266.39000000
USD_KRW,2018-08-28,1105.61000000
EUR_KRW,2018-08-28,1294.67000000
JPY_KRW,2018-08-28,9.95670000
XAU_USD,2018-08-28,1207.40002441
XAU_KRW,2018-08-28,1334913.54098794
USD_KRW,2018-08-29,1114.30000000
EUR_KRW,2018-08-29,1299.27000000
JPY_KRW,2018-08-29,10.01520000
XAU_USD,2018-08-29,1204.50000000
XAU_KRW,2018-08-29,1342174.35000000
USD_KRW,2018-08-30,1109.76000000
EUR_KRW,2018-08-30,1297.53000000
JPY_KRW,2018-08-30,9.95650000
XAU_USD,2018-08-30,1197.69995117
XAU_KRW,2018-08-30,1329159.49781042
USD_KRW,2018-08-31,1117.42000000
EUR_KRW,2018-08-31,1301.91000000
JPY_KRW,2018-08-31,10.08840000
XAU_USD,2018-08-31,1200.30004883
XAU_KRW,2018-08-31,1341239.28056362
USD_KRW,2018-09-03,1112.10000000
EUR_KRW,2018-09-03,1291.04000000
JPY_KRW,2018-09-03,10.00570000
USD_KRW,2018-09-04,1117.57000000
EUR_KRW,2018-09-04,1292.13000000
JPY_KRW,2018-09-04,10.04770000
XAU_USD,2018-09-04,1192.69995117
XAU_KRW,2018-09-04,1332925.68442906
USD_KRW,2018-09-05,1122.22000000
EUR_KRW,2018-09-05,1299.75000000
JPY_KRW,2018-09-05,10.06230000
XAU_USD,2018-09-05,1194.90002441
XAU_KRW,2018-09-05,1340940.70539339
USD_KRW,2018-09-06,1121.51000000
EUR_KRW,2018-09-06,1304.76000000
JPY_KRW,2018-09-06,10.07150000
XAU_USD,2018-09-06,1197.90002441
XAU_KRW,2018-09-06,1343456.85637606
USD_KRW,2018-09-07,1122.75000000
EUR_KRW,2018-09-07,1304.07000000
JPY_KRW,2018-09-07,10.12950000
XAU_USD,2018-09-07,1193.59997559
XAU_KRW,2018-09-07,1340114.37259367
USD_KRW,2018-09-10,1129.11000000
EUR_KRW,2018-09-10,1306.49000000
JPY_KRW,2018-09-10,10.16410000
XAU_USD,2018-09-10,1193.00000000
XAU_KRW,2018-09-10,1347028.23000000
USD_KRW,2018-09-11,1128.51000000
EUR_KRW,2018-09-11,1306.14000000
JPY_KRW,2018-09-11,10.13930000
XAU_USD,2018-09-11,1195.40002441
XAU_KRW,2018-09-11,1349020.88154693
USD_KRW,2018-09-12,1128.50000000
EUR_KRW,2018-09-12,1307.37000000
JPY_KRW,2018-09-12,10.12440000
XAU_USD,2018-09-12,1204.69995117
XAU_KRW,2018-09-12,1359503.89489535
USD_KRW,2018-09-13,1121.24000000
EUR_KRW,2018-09-13,1302.88000000
JPY_KRW,2018-09-13,10.04690000
XAU_USD,2018-09-13,1202.00000000
XAU_KRW,2018-09-13,1347730.48000000
USD_KRW,2018-09-14,1118.94000000
EUR_KRW,2018-09-14,1307.93000000
JPY_KRW,2018-09-14,10.00330000
XAU_USD,2018-09-14,1195.00000000
XAU_KRW,2018-09-14,1337133.30000000
USD_KRW,2018-09-17,1124.97000000
EUR_KRW,2018-09-17,1312.95000000
JPY_KRW,2018-09-17,10.03860000
XAU_USD,2018-09-17,1199.69995117
XAU_KRW,2018-09-17,1349626.45406771
USD_KRW,2018-09-18,1124.31000000
EUR_KRW,2018-09-18,1315.11000000
JPY_KRW,2018-09-18,10.02290000
XAU_USD,2018-09-18,1196.80004883
XAU_KRW,2018-09-18,1345574.26290006
USD_KRW,2018-09-19,1121.76000000
EUR_KRW,2018-09-19,1308.76000000
JPY_KRW,2018-09-19,9.99510000
XAU_USD,2018-09-19,1202.19995117
XAU_KRW,2018-09-19,1348579.81722446
USD_KRW,2018-09-20,1118.72000000
EUR_KRW,2018-09-20,1316.62000000
JPY_KRW,2018-09-20,9.97590000
XAU_USD,2018-09-20,1206.19995117
XAU_KRW,2018-09-20,1349400.00937290
USD_KRW,2018-09-21,1116.10000000
EUR_KRW,2018-09-21,1312.42000000
JPY_KRW,2018-09-21,9.90950000
XAU_USD,2018-09-21,1196.19995117
XAU_KRW,2018-09-21,1335078.76550084
USD_KRW,2018-09-24,1117.06000000
EUR_KRW,2018-09-24,1315.12000000
JPY_KRW,2018-09-24,9.92090000
XAU_USD,2018-09-24,1199.30004883
XAU_KRW,2018-09-24,1339690.11254604
USD_KRW,2018-09-25,1118.24000000
EUR_KRW,2018-09-25,1316.95000000
JPY_KRW,2018-09-25,9.91830000
XAU_USD,2018-09-25,1200.00000000
XAU_KRW,2018-09-25,1341888.00000000
USD_KRW,2018-09-26,1115.44000000
EUR_KRW,2018-09-26,1309.19000000
JPY_KRW,2018-09-26,9.87250000
XAU_USD,2018-09-26,1194.00000000
XAU_KRW,2018-09-26,1331835.36000000
USD_KRW,2018-09-27,1112.00000000
EUR_KRW,2018-09-27,1301.82000000
JPY_KRW,2018-09-27,9.85110000
XAU_USD,2018-09-27,1182.30004883
XAU_KRW,2018-09-27,1314717.65429896
USD_KRW,2018-09-28,1110.70000000
EUR_KRW,2018-09-28,1285.75000000
JPY_KRW,2018-09-28,9.79770000
XAU_USD,2018-09-28,1191.50000000
XAU_KRW,2018-09-28,1323399.05000000
USD_KRW,2018-10-01,1111.63000000
EUR_KRW,2018-10-01,1290.16000000
JPY_KRW,2018-10-01,9.75550000
XAU_USD,2018-10-01,1187.09997559
XAU_KRW,2018-10-01,1319615.94586511
USD_KRW,2018-10-02,1118.01000000
EUR_KRW,2018-10-02,1290.52000000
JPY_KRW,2018-10-02,9.81680000
XAU_USD,2018-10-02,1202.40002441
XAU_KRW,2018-10-02,1344295.25129062
USD_KRW,2018-10-03,1119.93000000
EUR_KRW,2018-10-03,1293.30000000
JPY_KRW,2018-10-03,9.83720000
XAU_USD,2018-10-03,1198.30004883
XAU_KRW,2018-10-03,1342012.17368618
USD_KRW,2018-10-04,1128.73000000
EUR_KRW,2018-10-04,1298.27000000
JPY_KRW,2018-10-04,9.88710000
XAU_USD,2018-10-04,1197.19995117
XAU_KRW,2018-10-04,1351315.50088411
USD_KRW,2018-10-05,1128.32000000
EUR_KRW,2018-10-05,1298.24000000
JPY_KRW,2018-10-05,9.90800000
XAU_USD,2018-10-05,1201.19995117
XAU_KRW,2018-10-05,1355337.92890413
USD_KRW,2018-10-08,1136.76000000
EUR_KRW,2018-10-08,1304.77000000
JPY_KRW,2018-10-08,10.02820000
XAU_USD,2018-10-08,1184.40002441
XAU_KRW,2018-10-08,1346378.57174831
USD_KRW,2018-10-09,1137.75000000
EUR_KRW,2018-10-09,1301.02000000
JPY_KRW,2018-10-09,10.05040000
XAU_USD,2018-10-09,1187.19995117
XAU_KRW,2018-10-09,1350736.74444367
USD_KRW,2018-10-10,1137.17000000
EUR_KRW,2018-10-10,1307.75000000
JPY_KRW,2018-10-10,10.04180000
XAU_USD,2018-10-10,1189.30004883
XAU_KRW,2018-10-10,1352436.33652801
USD_KRW,2018-10-11,1140.99000000
EUR_KRW,2018-10-11,1320.70000000
JPY_KRW,2018-10-11,10.15920000
XAU_USD,2018-10-11,1223.50000000
XAU_KRW,2018-10-11,1396001.26500000
USD_KRW,2018-10-12,1131.17000000
EUR_KRW,2018-10-12,1309.22000000
JPY_KRW,2018-10-12,10.07170000
XAU_USD,2018-10-12,1218.09997559
XAU_KRW,2018-10-12,1377878.14938814
USD_KRW,2018-10-15,1129.10000000
EUR_KRW,2018-10-15,1307.61000000
JPY_KRW,2018-10-15,10.09500000
XAU_USD,2018-10-15,1226.40002441
XAU_KRW,2018-10-15,1384728.26756133
USD_KRW,2018-10-16,1123.60000000
EUR_KRW,2018-10-16,1301.92000000
JPY_KRW,2018-10-16,10.02090000
XAU_USD,2018-10-16,1227.30004883
XAU_KRW,2018-10-16,1378994.33486539
USD_KRW,2018-10-17,1127.04000000
EUR_KRW,2018-10-17,1299.48000000
JPY_KRW,2018-10-17,10.04000000
XAU_USD,2018-10-17,1223.69995117
XAU_KRW,2018-10-17,1379158.79296664
USD_KRW,2018-10-18,1135.64000000
EUR_KRW,2018-10-18,1306.55000000
JPY_KRW,2018-10-18,10.09390000
XAU_USD,2018-10-18,1226.50000000
XAU_KRW,2018-10-18,1392862.46000000
USD_KRW,2018-10-19,1130.00000000
EUR_KRW,2018-10-19,1296.11000000
JPY_KRW,2018-10-19,10.04350000
XAU_USD,2018-10-19,1225.30004883
XAU_KRW,2018-10-19,1384589.05517790
USD_KRW,2018-10-22,1131.68000000
EUR_KRW,2018-10-22,1300.75000000
JPY_KRW,2018-10-22,10.03430000
XAU_USD,2018-10-22,1221.19995117
XAU_KRW,2018-10-22,1382007.56074007
USD_KRW,2018-10-23,1137.66000000
EUR_KRW,2018-10-23,1305.81000000
JPY_KRW,2018-10-23,10.14140000
XAU_USD,2018-10-23,1233.40002441
XAU_KRW,2018-10-23,1403189.87177028
USD_KRW,2018-10-24,1133.68000000
EUR_KRW,2018-10-24,1291.15000000
JPY_KRW,2018-10-24,10.05800000
XAU_USD,2018-10-24,1227.80004883
XAU_KRW,2018-10-24,1391932.35935759
USD_KRW,2018-10-25,1135.60000000
EUR_KRW,2018-10-25,1296.40000000
JPY_KRW,2018-10-25,10.10680000
XAU_USD,2018-10-25,1229.09997559
XAU_KRW,2018-10-25,1395765.93228000
USD_KRW,2018-10-26,1144.26000000
EUR_KRW,2018-10-26,1298.16000000
JPY_KRW,2018-10-26,10.21130000
XAU_USD,2018-10-26,1232.50000000
XAU_KRW,2018-10-26,1410300.45000000
USD_KRW,2018-10-29,1139.93000000
EUR_KRW,2018-10-29,1297.35000000
JPY_KRW,2018-10-29,10.14190000
XAU_USD,2018-10-29,1224.50000000
XAU_KRW,2018-10-29,1395844.28500000
USD_KRW,2018-10-30,1139.56000000
EUR_KRW,2018-10-30,1295.91000000
JPY_KRW,2018-10-30,10.10220000
XAU_USD,2018-10-30,1222.59997559
XAU_KRW,2018-10-30,1393226.02818334
USD_KRW,2018-10-31,1140.75000000
EUR_KRW,2018-10-31,1291.10000000
JPY_KRW,2018-10-31,10.07490000
XAU_USD,2018-10-31,1212.30004883
XAU_KRW,2018-10-31,1382931.28070282
USD_KRW,2018-11-01,1128.50000000
EUR_KRW,2018-11-01,1285.70000000
JPY_KRW,2018-11-01,10.00390000
XAU_USD,2018-11-01,1236.00000000
XAU_KRW,2018-11-01,1394826.00000000
USD_KRW,2018-11-02,1117.85000000
EUR_KRW,2018-11-02,1276.25000000
JPY_KRW,2018-11-02,9.90190000
XAU_USD,2018-11-02,1230.90002441
XAU_KRW,2018-11-02,1375961.59228672
USD_KRW,2018-11-05,1124.60000000
EUR_KRW,2018-11-05,1278.67000000
JPY_KRW,2018-11-05,9.92680000
XAU_USD,2018-11-05,1229.80004883
XAU_KRW,2018-11-05,1383033.13491422
USD_KRW,2018-11-06,1120.84000000
EUR_KRW,2018-11-06,1280.90000000
JPY_KRW,2018-11-06,9.90570000
XAU_USD,2018-11-06,1223.80004883
XAU_KRW,2018-11-06,1371684.04673062
USD_KRW,2018-11-07,1119.74000000
EUR_KRW,2018-11-07,1286.25000000
JPY_KRW,2018-11-07,9.89270000
XAU_USD,2018-11-07,1226.19995117
XAU_KRW,2018-11-07,1373025.13332310
USD_KRW,2018-11-08,1116.84000000
EUR_KRW,2018-11-08,1275.88000000
JPY_KRW,2018-11-08,9.82200000
XAU_USD,2018-11-08,1222.90002441
XAU_KRW,2018-11-08,1365783.66326206
USD_KRW,2018-11-09,1127.07000000
EUR_KRW,2018-11-09,1278.77000000
JPY_KRW,2018-11-09,9.89300000
XAU_USD,2018-11-09,1206.40002441
XAU_KRW,2018-11-09,1359697.27551178
USD_KRW,2018-11-12,1136.37000000
EUR_KRW,2018-11-12,1280.12000000
JPY_KRW,2018-11-12,9.98530000
XAU_USD,2018-11-12,1201.30004883
XAU_KRW,2018-11-12,1365121.33648895
USD_KRW,2018-11-13,1134.19000000
EUR_KRW,2018-11-13,1277.21000000
JPY_KRW,2018-11-13,9.95330000
XAU_USD,2018-11-13,1199.19995117
XAU_KRW,2018-11-13,1360120.59261750
USD_KRW,2018-11-14,1132.15000000
EUR_KRW,2018-11-14,1278.88000000
JPY_KRW,2018-11-14,9.94150000
XAU_USD,2018-11-14,1207.90002441
XAU_KRW,2018-11-14,1367524.01263578
USD_KRW,2018-11-15,1130.46000000
EUR_KRW,2018-11-15,1277.99000000
JPY_KRW,2018-11-15,9.97180000
XAU_USD,2018-11-15,1212.80004883
XAU_KRW,2018-11-15,1371021.94320036
USD_KRW,2018-11-16,1131.50000000
EUR_KRW,2018-11-16,1283.80000000
JPY_KRW,2018-11-16,10.00080000
XAU_USD,2018-11-16,1220.80004883
XAU_KRW,2018-11-16,1381335.25525115
USD_KRW,2018-11-19,1126.83000000
EUR_KRW,2018-11-19,1287.63000000
JPY_KRW,2018-11-19,9.99010000
XAU_USD,2018-11-19,1223.09997559
XAU_KRW,2018-11-19,1378225.74549408
USD_KRW,2018-11-20,1127.71000000
EUR_KRW,2018-11-20,1287.96000000
JPY_KRW,2018-11-20,10.03550000
XAU_USD,2018-11-20,1219.00000000
XAU_KRW,2018-11-20,1374678.49000000
USD_KRW,2018-11-21,1128.11000000
EUR_KRW,2018-11-21,1287.06000000
JPY_KRW,2018-11-21,9.97410000
XAU_USD,2018-11-21,1225.80004883
XAU_KRW,2018-11-21,1382837.29308561
USD_KRW,2018-11-22,1129.10000000
EUR_KRW,2018-11-22,1287.51000000
JPY_KRW,2018-11-22,9.99620000
USD_KRW,2018-11-23,1132.09000000
EUR_KRW,2018-11-23,1285.15000000
JPY_KRW,2018-11-23,10.03470000
XAU_USD,2018-11-23,1221.00000000
XAU_KRW,2018-11-23,1382281.89000000
USD_KRW,2018-11-26,1128.10000000
EUR_KRW,2018-11-26,1281.86000000
JPY_KRW,2018-11-26,9.96010000
XAU_USD,2018-11-26,1220.19995117
XAU_KRW,2018-11-26,1376507.56491488
USD_KRW,2018-11-27,1129.21000000
EUR_KRW,2018-11-27,1279.17000000
JPY_KRW,2018-11-27,9.94230000
XAU_USD,2018-11-27,1211.19995117
XAU_KRW,2018-11-27,1367699.09686068
USD_KRW,2018-11-28,1128.26000000
EUR_KRW,2018-11-28,1273.13000000
JPY_KRW,2018-11-28,9.90990000
XAU_USD,2018-11-28,1221.40002441
XAU_KRW,2018-11-28,1378056.79154083
USD_KRW,2018-11-29,1120.20000000
EUR_KRW,2018-11-29,1275.57000000
JPY_KRW,2018-11-29,9.88890000
XAU_USD,2018-11-29,1224.09997559
XAU_KRW,2018-11-29,1371236.79265592
USD_KRW,2018-11-30,1121.61000000
EUR_KRW,2018-11-30,1274.04000000
JPY_KRW,2018-11-30,9.87700000
XAU_USD,2018-11-30,1220.19995117
XAU_KRW,2018-11-30,1368588.46723178
USD_KRW,2018-12-03,1112.28000000
EUR_KRW,2018-12-03,1260.44000000
JPY_KRW,2018-12-03,9.79360000
XAU_USD,2018-12-03,1233.90002441
XAU_KRW,2018-12-03,1372442.31915075
USD_KRW,2018-12-04,1105.30000000
EUR_KRW,2018-12-04,1261.04000000
JPY_KRW,2018-12-04,9.79980000
XAU_USD,2018-12-04,1241.09997559
XAU_KRW,2018-12-04,1371787.80301963
USD_KRW,2018-12-05,1113.61000000
EUR_KRW,2018-12-05,1264.39000000
JPY_KRW,2018-12-05,9.85420000
USD_KRW,2018-12-06,1121.51000000
EUR_KRW,2018-12-06,1273.03000000
JPY_KRW,2018-12-06,9.94240000
XAU_USD,2018-12-06,1238.09997559
XAU_KRW,2018-12-06,1388541.50362394
USD_KRW,2018-12-07,1124.50000000
EUR_KRW,2018-12-07,1278.67000000
JPY_KRW,2018-12-07,9.96160000
XAU_USD,2018-12-07,1246.80004883
XAU_KRW,2018-12-07,1402026.65490934
USD_KRW,2018-12-10,1126.84000000
EUR_KRW,2018-12-10,1287.42000000
JPY_KRW,2018-12-10,9.99630000
XAU_USD,2018-12-10,1243.69995117
XAU_KRW,2018-12-10,1401450.85297640
USD_KRW,2018-12-11,1128.54000000
EUR_KRW,2018-12-11,1284.17000000
JPY_KRW,2018-12-11,9.97410000
XAU_USD,2018-12-11,1241.90002441
XAU_KRW,2018-12-11,1401533.85354766
USD_KRW,2018-12-12,1128.70000000
EUR_KRW,2018-12-12,1280.62000000
JPY_KRW,2018-12-12,9.95270000
XAU_USD,2018-12-12,1244.40002441
XAU_KRW,2018-12-12,1404554.30755157
USD_KRW,2018-12-13,1124.40000000
EUR_KRW,2018-12-13,1278.56000000
JPY_KRW,2018-12-13,9.90670000
XAU_USD,2018-12-13,1242.69995117
XAU_KRW,2018-12-13,1397291.82509555
USD_KRW,2018-12-14,1134.40000000
EUR_KRW,2018-12-14,1280.17000000
JPY_KRW,2018-12-14,9.99120000
XAU_USD,2018-12-14,1237.00000000
XAU_KRW,2018-12-14,1403252.80000000
USD_KRW,2018-12-17,1130.60000000
EUR_KRW,2018-12-17,1282.21000000
JPY_KRW,2018-12-17,9.98290000
XAU_USD,2018-12-17,1247.40002441
XAU_KRW,2018-12-17,1410310.46759795
USD_KRW,2018-12-18,1128.90000000
EUR_KRW,2018-12-18,1284.35000000
JPY_KRW,2018-12-18,10.04500000
XAU_USD,2018-12-18,1249.19995117
XAU_KRW,2018-12-18,1410221.82487581
USD_KRW,2018-12-19,1126.00000000
EUR_KRW,2018-12-19,1284.20000000
JPY_KRW,2018-12-19,10.02420000
XAU_USD,2018-12-19,1252.09997559
XAU_KRW,2018-12-19,1409864.57251434
USD_KRW,2018-12-20,1121.90000000
EUR_KRW,2018-12-20,1284.69000000
JPY_KRW,2018-12-20,10.04130000
XAU_USD,2018-12-20,1263.59997559
XAU_KRW,2018-12-20,1417632.81261442
USD_KRW,2018-12-21,1123.80000000
EUR_KRW,2018-12-21,1282.71000000
JPY_KRW,2018-12-21,10.10170000
XAU_USD,2018-12-21,1253.80004883
XAU_KRW,2018-12-21,1409020.49487515
USD_KRW,2018-12-24,1125.18000000
EUR_KRW,2018-12-24,1283.61000000
JPY_KRW,2018-12-24,10.14950000
XAU_USD,2018-12-24,1267.50000000
XAU_KRW,2018-12-24,1426165.65000000
XAU_USD,2018-12-26,1269.19995117
XAU_KRW,2018-12-26,1428078.40105746
USD_KRW,2018-12-27,1122.30000000
EUR_KRW,2018-12-27,1276.84000000
JPY_KRW,2018-12-27,10.12240000
XAU_USD,2018-12-27,1277.30004883
XAU_KRW,2018-12-27,1433513.84480191
USD_KRW,2018-12-28,1116.95000000
EUR_KRW,2018-12-28,1279.35000000
JPY_KRW,2018-12-28,10.12140000
XAU_USD,2018-12-28,1279.90002441
XAU_KRW,2018-12-28,1429584.33226475
USD_KRW,2018-12-31,1116.10000000
EUR_KRW,2018-12-31,1277.93000000
JPY_KRW,2018-12-31,10.15440000
XAU_USD,2018-12-31,1278.30004883
XAU_KRW,2018-12-31,1426710.68449916
USD_KRW,2019-01-02,1121.80000000
EUR_KRW,2019-01-02,1278.52000000
JPY_KRW,2019-01-02,10.28740000
XAU_USD,2019-01-02,1281.00000000
XAU_KRW,2019-01-02,1437025.80000000
USD_KRW,2019-01-03,1127.22000000
EUR_KRW,2019-01-03,1279.17000000
JPY_KRW,2019-01-03,10.46700000
XAU_USD,2019-01-03,1291.80004883
XAU_KRW,2019-01-03,1456142.85104215
USD_KRW,2019-01-04,1121.75000000
EUR_KRW,2019-01-04,1279.13000000
JPY_KRW,2019-01-04,10.38250000
XAU_USD,2019-01-04,1282.69995117
XAU_KRW,2019-01-04,1438868.67022495
USD_KRW,2019-01-07,1119.40000000
EUR_KRW,2019-01-07,1281.15000000
JPY_KRW,2019-01-07,10.34020000
XAU_USD,2019-01-07,1286.80004883
XAU_KRW,2019-01-07,1440443.97466030
USD_KRW,2019-01-08,1126.42000000
EUR_KRW,2019-01-08,1288.62000000
JPY_KRW,2019-01-08,10.35370000
XAU_USD,2019-01-08,1283.19995117
XAU_KRW,2019-01-08,1445422.08899691
USD_KRW,2019-01-09,1121.05000000
EUR_KRW,2019-01-09,1284.16000000
JPY_KRW,2019-01-09,10.29800000
XAU_USD,2019-01-09,1289.30004883
XAU_KRW,2019-01-09,1445369.81974087
USD_KRW,2019-01-10,1117.50000000
EUR_KRW,2019-01-10,1289.04000000
JPY_KRW,2019-01-10,10.33710000
XAU_USD,2019-01-10,1284.69995117
XAU_KRW,2019-01-10,1435652.19543248
USD_KRW,2019-01-11,1117.80000000
